date,company,open_price,high_price,low_price,close_price,volume,market_sentiment
2016-01-03,Tesla,307.29,1284.47,116.02,984.5,45760388,Bearish
2016-01-04,Netflix,175.55,970.91,593.9,672.95,17369548,Bearish
2016-01-05,Netflix,1137.03,523.34,825.12,847.9,12544324,Bearish
2016-01-06,Netflix,260.37,629.89,693.17,1472.44,30563873,Bearish
2016-01-07,Microsoft,1192.77,1425.06,608.08,778.17,27158352,Bullish
2016-01-08,Meta,1444.37,128.0,92.72,1083.76,33893836,Neutral
2016-01-09,Netflix,863.53,913.79,569.17,954.95,15899477,Bullish
2016-01-10,Google,858.62,426.34,205.6,79.36,2795299,Bearish
2016-01-11,Netflix,1034.79,458.83,1018.94,922.0,9590361,Bullish
2016-01-12,Google,996.6,579.24,479.09,1296.86,15158689,Neutral
2016-01-13,Amazon,689.96,1209.7,755.15,118.1,16587059,Bullish
2016-01-14,Tesla,1375.26,459.13,539.89,1169.07,7127673,Bearish
2016-01-15,Apple,525.94,1315.48,777.57,993.4,42656458,Bullish
2016-01-16,Amazon,1245.26,1367.76,315.84,959.15,27699886,Bearish
2016-01-17,Meta,884.27,504.76,159.22,474.63,9187038,Bearish
2016-01-18,Netflix,1493.59,1057.4,387.1,465.08,20506386,Bullish
2016-01-19,Tesla,905.85,668.45,391.51,417.16,9824780,Neutral
2016-01-20,Apple,980.64,1299.5,380.75,840.91,47262924,Neutral
2016-01-21,Tesla,989.98,272.65,526.37,337.09,15679113,Bullish
2016-01-22,Google,956.44,1548.92,1330.89,1238.66,19508354,Bearish
2016-01-23,Meta,288.58,627.01,665.02,372.22,32637541,Neutral
2016-01-24,Microsoft,1021.25,1445.63,127.81,816.07,29346634,Bearish
2016-01-25,Amazon,844.78,1459.39,1108.4,180.14,35768673,Neutral
2016-01-26,Amazon,1134.26,471.18,1417.82,1315.87,295576,Bearish
2016-01-27,Tesla,1499.3,1478.05,398.72,561.25,20644665,Bearish
2016-01-28,Apple,1252.47,297.23,58.83,264.25,15766091,Bullish
2016-01-29,Meta,1497.17,580.76,757.17,1459.55,32719201,Neutral
2016-01-30,Amazon,1087.16,835.17,1221.86,1131.11,25952208,Bearish
2016-01-31,Meta,161.04,641.64,1371.4,1417.04,38286970,Neutral
2016-02-01,Meta,893.15,539.87,955.77,1051.11,5311521,Bullish
2016-02-02,Meta,998.16,1416.98,247.95,1332.77,4504636,Neutral
2016-02-03,Netflix,1138.38,829.83,813.12,822.38,3430647,Bearish
2016-02-04,Amazon,1001.71,180.44,83.85,182.36,9454558,Bullish
2016-02-05,Netflix,1218.44,1050.97,132.7,1455.58,20042053,Neutral
2016-02-06,Meta,835.96,1470.1,417.35,807.04,27880776,Neutral
2016-02-07,Microsoft,528.55,1249.94,795.62,451.85,6800343,Neutral
2016-02-08,Amazon,444.28,350.34,132.6,371.58,19949459,Bullish
2016-02-09,Netflix,275.85,530.72,1439.25,361.7,30206781,Neutral
2016-02-10,Google,1386.04,385.98,873.04,56.52,13098999,Bullish
2016-02-11,Google,1297.7,384.47,304.58,167.95,19048879,Bearish
2016-02-12,Apple,1417.93,136.69,136.12,275.71,35184082,Neutral
2016-02-13,Tesla,785.67,1155.96,531.41,1307.42,45916124,Bullish
2016-02-14,Microsoft,560.16,1299.9,1120.81,99.92,37232373,Bullish
2016-02-15,Microsoft,400.94,1449.41,996.36,512.74,10537708,Neutral
2016-02-16,Amazon,924.93,823.01,127.51,1252.83,17006846,Bullish
2016-02-17,Amazon,1202.03,1091.11,294.59,335.88,36646168,Neutral
2016-02-18,Google,503.16,436.81,1424.92,233.56,11791308,Bearish
2016-02-19,Microsoft,772.0,221.85,1122.34,325.0,36295906,Neutral
2016-02-20,Apple,835.73,539.74,585.39,282.49,23159597,Neutral
2016-02-21,Apple,805.99,1139.01,993.6,961.5,21251581,Neutral
2016-02-22,Meta,1313.47,333.65,797.72,1096.07,7193300,Bullish
2016-02-23,Apple,483.08,467.06,154.27,792.05,36132986,Neutral
2016-02-24,Tesla,678.9,246.8,900.75,1458.55,15683294,Bearish
2016-02-25,Google,660.29,141.87,705.31,349.38,38731193,Bullish
2016-02-26,Microsoft,1306.81,1151.28,917.8,188.41,8998393,Bullish
2016-02-27,Amazon,1024.37,1149.21,1366.85,766.93,47673749,Bearish
2016-02-28,Tesla,676.96,192.85,93.69,1147.94,25443678,Neutral
2016-02-29,Apple,702.49,403.01,322.87,328.27,15334433,Bearish
2016-03-01,Microsoft,1491.64,710.1,307.45,591.9,17174896,Bullish
2016-03-02,Google,761.16,56.41,1380.66,961.57,10144016,Bullish
2016-03-03,Amazon,798.26,1391.34,1277.52,643.99,7063675,Neutral
2016-03-04,Google,207.41,793.26,912.75,1112.84,29298519,Neutral
2016-03-05,Meta,874.69,1144.73,944.7,402.77,30415843,Bullish
2016-03-06,Meta,799.19,1132.97,460.15,594.07,40586601,Bearish
2016-03-07,Netflix,1419.29,816.04,1035.36,523.76,4724485,Neutral
2016-03-08,Apple,238.88,496.77,1146.17,993.1,35164822,Bearish
2016-03-09,Google,1379.12,860.55,641.08,447.88,46482297,Bullish
2016-03-10,Amazon,1296.35,1238.52,131.65,1143.36,49233982,Neutral
2016-03-11,Amazon,160.59,1004.39,718.8,1166.55,42221493,Neutral
2016-03-12,Amazon,67.1,994.71,1301.46,1435.28,29498759,Neutral
2016-03-13,Microsoft,1181.57,728.23,1212.01,291.93,17508207,Neutral
2016-03-14,Tesla,189.9,679.82,1078.37,798.77,29997673,Neutral
2016-03-15,Microsoft,416.28,226.59,244.2,438.2,49350089,Bullish
2016-03-16,Apple,459.82,1510.89,1022.34,856.47,46025639,Bullish
2016-03-17,Microsoft,1136.19,754.9,478.11,957.57,19231474,Neutral
2016-03-18,Netflix,1128.36,362.21,746.89,1263.15,40337401,Neutral
2016-03-19,Tesla,1190.27,1304.31,155.91,1078.99,47496784,Bullish
2016-03-20,Google,630.98,1434.26,260.59,1191.14,44282324,Neutral
2016-03-21,Apple,696.17,1054.29,73.99,1191.94,31288109,Bearish
2016-03-22,Microsoft,1334.24,598.8,386.86,51.97,10101699,Bearish
2016-03-23,Apple,710.47,859.68,646.23,301.16,20910700,Bearish
2016-03-24,Netflix,597.66,733.66,120.93,979.8,43518179,Neutral
2016-03-25,Microsoft,1141.13,771.31,1287.43,1196.63,4085625,Bullish
2016-03-26,Meta,516.62,807.91,289.64,1171.02,7058394,Bullish
2016-03-27,Microsoft,190.18,1010.01,961.46,1493.21,11255149,Neutral
2016-03-28,Netflix,782.42,1317.05,587.38,1237.55,12703500,Bearish
2016-03-29,Tesla,465.26,1084.18,917.28,298.02,4711169,Bearish
2016-03-30,Amazon,323.29,1055.76,81.09,75.65,23828041,Neutral
2016-03-31,Google,250.05,1019.32,185.45,1051.64,13594674,Bullish
2016-04-01,Tesla,739.82,1248.24,1086.97,1102.16,30572961,Bearish
2016-04-02,Meta,371.46,598.76,204.61,942.92,1765965,Bullish
2016-04-03,Tesla,1151.49,1445.44,667.87,303.62,43139284,Bullish
2016-04-04,Meta,339.77,1270.04,672.75,1129.63,21711596,Bullish
2016-04-05,Netflix,301.97,98.07,1174.77,1123.59,28750573,Neutral
2016-04-06,Google,1115.38,649.68,212.48,390.22,9684651,Bearish
2016-04-07,Google,135.09,978.72,671.92,484.49,34893135,Bearish
2016-04-08,Google,110.44,1516.93,147.54,245.31,13093072,Neutral
2016-04-09,Tesla,1348.68,1465.47,284.76,1439.13,23556172,Neutral
2016-04-10,Apple,1052.11,1103.22,929.94,661.18,43470437,Bearish
2016-04-11,Tesla,1363.31,139.35,1072.74,168.67,30282272,Bearish
2016-04-12,Microsoft,653.05,673.65,1235.44,1380.66,39724125,Bearish
2016-04-13,Tesla,451.11,652.23,375.02,220.56,16623586,Neutral
2016-04-14,Netflix,1493.5,330.15,87.07,611.72,28145820,Bullish
2016-04-15,Meta,612.58,502.59,774.45,1326.97,2748400,Neutral
2016-04-16,Amazon,759.49,634.33,1192.29,1319.57,48169975,Neutral
2016-04-17,Amazon,498.32,1191.27,715.26,940.32,37551029,Neutral
2016-04-18,Meta,1000.95,935.62,67.42,642.48,35427395,Neutral
2016-04-19,Microsoft,533.36,1204.32,1082.65,1375.83,1456287,Bullish
2016-04-20,Netflix,1369.88,142.95,1215.03,1032.18,14453212,Bearish
2016-04-21,Netflix,1044.06,415.42,861.81,514.82,19715078,Neutral
2016-04-22,Netflix,1055.85,1131.42,283.57,1192.73,32219945,Bearish
2016-04-23,Tesla,731.0,927.95,1099.9,356.27,941376,Bearish
2016-04-24,Amazon,108.35,791.08,242.45,225.0,11405867,Neutral
2016-04-25,Microsoft,1166.6,680.75,638.44,1390.98,3006205,Bearish
2016-04-26,Tesla,428.62,1374.71,280.9,726.97,9656695,Bullish
2016-04-27,Meta,1286.23,398.58,696.34,157.79,11061109,Neutral
2016-04-28,Google,178.16,1105.01,700.34,933.48,33999745,Bullish
2016-04-29,Netflix,720.88,583.8,213.39,1010.93,12206753,Bearish
2016-04-30,Meta,259.48,518.64,537.2,733.77,27300288,Bearish
2016-05-01,Apple,217.05,791.1,1001.46,1397.91,41594158,Bearish
2016-05-02,Amazon,357.35,1047.17,749.72,668.41,19636521,Bearish
2016-05-03,Microsoft,552.81,98.75,1421.17,447.33,7822024,Bullish
2016-05-04,Meta,1075.57,164.6,242.37,294.89,36800420,Bullish
2016-05-05,Microsoft,256.72,977.96,1261.73,425.82,18151951,Neutral
2016-05-06,Apple,298.77,1000.04,1145.03,805.51,8786114,Bullish
2016-05-07,Google,570.87,868.51,1345.15,1072.48,12155679,Neutral
2016-05-08,Amazon,1483.43,1482.44,1135.44,411.95,31220727,Bearish
2016-05-09,Microsoft,249.27,1015.82,1035.33,530.85,27345370,Neutral
2016-05-10,Microsoft,315.71,1370.21,1201.57,1321.97,39545809,Bullish
2016-05-11,Microsoft,232.26,993.24,1229.62,631.04,3035744,Bullish
2016-05-12,Tesla,1347.76,536.36,454.49,1227.96,22644820,Neutral
2016-05-13,Amazon,488.42,1336.58,837.48,363.38,4360899,Neutral
2016-05-14,Tesla,1060.79,947.98,834.46,205.98,42302939,Neutral
2016-05-15,Apple,1239.43,322.8,445.06,342.19,4099296,Bearish
2016-05-16,Microsoft,1143.48,605.32,185.22,151.64,37195129,Bullish
2016-05-17,Microsoft,966.87,232.83,1394.6,55.44,22473272,Neutral
2016-05-18,Apple,1138.04,428.64,310.44,1014.49,31750282,Neutral
2016-05-19,Microsoft,835.69,640.43,1317.64,1348.5,30117384,Bearish
2016-05-20,Apple,454.45,949.24,53.63,793.66,34235531,Bullish
2016-05-21,Microsoft,423.33,882.9,447.19,637.24,48208712,Bearish
2016-05-22,Apple,1179.42,1426.74,569.84,313.19,2544087,Bearish
2016-05-23,Meta,230.89,1421.99,854.21,180.66,15349986,Bullish
2016-05-24,Tesla,1415.4,233.34,625.15,89.35,29732179,Bullish
2016-05-25,Apple,54.24,158.1,219.44,1133.89,48653615,Bearish
2016-05-26,Tesla,1335.47,733.95,757.13,58.21,28446798,Bearish
2016-05-27,Google,621.85,1345.16,1137.35,745.23,43561053,Neutral
2016-05-28,Tesla,1371.18,946.12,605.48,1409.5,42081756,Bearish
2016-05-29,Tesla,1116.42,1407.57,246.04,1301.39,12713814,Bullish
2016-05-30,Meta,943.06,733.1,944.44,1136.2,33664209,Bearish
2016-05-31,Google,825.99,651.58,788.31,974.59,29756807,Bearish
2016-06-01,Apple,112.56,522.02,505.16,487.01,37611950,Bearish
2016-06-02,Google,862.63,432.31,1396.83,132.05,36679938,Bearish
2016-06-03,Apple,1253.85,1369.1,262.19,1462.11,30315975,Bullish
2016-06-04,Microsoft,1338.4,876.34,1173.47,803.21,12322486,Bullish
2016-06-05,Netflix,70.81,689.43,879.19,966.39,48086267,Bullish
2016-06-06,Netflix,1414.03,1026.44,906.68,188.34,3195196,Neutral
2016-06-07,Microsoft,1116.62,516.12,469.73,73.55,43418205,Neutral
2016-06-08,Apple,192.06,395.65,693.01,728.5,13088843,Neutral
2016-06-09,Microsoft,493.6,343.52,520.76,117.23,15831329,Neutral
2016-06-10,Tesla,759.27,1485.77,134.34,426.28,45888572,Bullish
2016-06-11,Tesla,216.07,1222.37,1192.6,1429.52,37030409,Bearish
2016-06-12,Google,265.84,1215.19,1316.97,745.88,42457741,Neutral
2016-06-13,Microsoft,325.45,1513.03,717.42,1073.63,25887917,Bullish
2016-06-14,Apple,225.91,347.15,370.93,564.73,17737970,Bullish
2016-06-15,Apple,223.63,424.12,581.2,595.67,14559790,Neutral
2016-06-16,Microsoft,628.16,362.33,482.26,935.43,46419986,Bearish
2016-06-17,Amazon,1376.17,1345.65,1045.96,301.58,28970873,Neutral
2016-06-18,Netflix,1073.43,318.54,1264.11,491.61,15915365,Bullish
2016-06-19,Tesla,207.82,1481.57,820.43,1154.61,31076394,Bearish
2016-06-20,Google,825.59,179.45,1432.59,1485.26,13491507,Neutral
2016-06-21,Amazon,311.31,1365.86,531.59,1468.77,5552652,Bearish
2016-06-22,Meta,896.83,1336.87,413.83,379.28,21280662,Bearish
2016-06-23,Netflix,1254.89,1473.85,1107.85,809.8,26151494,Bullish
2016-06-24,Meta,1297.55,1142.5,503.2,683.42,15654989,Bearish
2016-06-25,Apple,1435.12,1433.07,531.65,1307.4,34616896,Bullish
2016-06-26,Tesla,871.37,992.35,111.7,269.63,28372029,Bullish
2016-06-27,Netflix,612.59,925.23,826.98,1078.39,45582127,Neutral
2016-06-28,Tesla,1424.18,582.18,1180.11,332.21,42791297,Bullish
2016-06-29,Amazon,782.45,716.47,667.47,888.52,44971414,Neutral
2016-06-30,Amazon,438.23,812.46,832.14,900.49,31071951,Bullish
2016-07-01,Apple,226.98,1384.51,1054.44,58.19,45536336,Neutral
2016-07-02,Amazon,1178.54,1517.52,937.87,1258.89,10422907,Neutral
2016-07-03,Meta,597.8,713.53,306.2,322.01,17097149,Bearish
2016-07-04,Netflix,1132.23,151.9,58.79,984.22,8848443,Bullish
2016-07-05,Tesla,1303.53,271.12,413.22,533.22,39609309,Bullish
2016-07-06,Tesla,914.14,1494.51,933.15,76.37,38030058,Neutral
2016-07-07,Microsoft,651.25,463.76,1009.45,1117.86,39520610,Neutral
2016-07-08,Meta,673.87,83.45,1256.88,321.87,41165252,Bearish
2016-07-09,Google,189.19,641.8,1116.36,1228.41,39496611,Bearish
2016-07-10,Netflix,1225.64,80.5,344.91,196.94,3397413,Neutral
2016-07-11,Microsoft,797.75,409.22,860.54,1177.65,39725371,Neutral
2016-07-12,Microsoft,754.58,1515.76,1063.02,1125.32,3101451,Bullish
2016-07-13,Apple,497.15,81.38,1143.43,1388.93,43731864,Neutral
2016-07-14,Netflix,233.17,619.19,572.74,59.68,48908795,Bullish
2016-07-15,Microsoft,1069.69,350.92,105.6,817.62,37245829,Bearish
2016-07-16,Google,187.21,1206.54,931.86,1404.67,47843314,Bearish
2016-07-17,Apple,170.1,1519.49,1177.46,636.93,16853665,Bullish
2016-07-18,Netflix,1151.4,577.72,1039.31,995.34,11552971,Neutral
2016-07-19,Apple,340.03,699.92,1074.72,1095.66,17894153,Bullish
2016-07-20,Meta,225.66,1197.53,1231.87,1462.94,26190063,Bearish
2016-07-21,Tesla,600.02,1321.84,1199.66,651.39,3937268,Neutral
2016-07-22,Netflix,849.87,1261.7,701.0,802.61,46321895,Bearish
2016-07-23,Netflix,1029.49,728.27,574.21,983.13,33504122,Bearish
2016-07-24,Amazon,846.81,126.0,661.26,535.61,16751370,Bearish
2016-07-25,Apple,840.52,965.79,669.52,603.83,46914290,Bearish
2016-07-26,Netflix,691.84,728.65,1080.83,1163.15,27076245,Neutral
2016-07-27,Tesla,1255.0,250.75,1144.63,1497.72,33198062,Bullish
2016-07-28,Tesla,621.94,1323.75,1022.68,615.79,19397389,Bullish
2016-07-29,Tesla,144.8,1532.73,1062.85,147.03,22815821,Bearish
2016-07-30,Apple,778.58,1193.29,254.49,1100.87,36468657,Bullish
2016-07-31,Apple,403.07,999.27,191.43,1405.94,3726630,Bearish
2016-08-01,Microsoft,146.32,1294.09,724.4,1287.3,7795392,Bearish
2016-08-02,Meta,257.71,1257.06,302.87,488.75,14415176,Neutral
2016-08-03,Amazon,520.7,558.53,845.5,674.8,24224140,Bullish
2016-08-04,Apple,1425.09,1099.49,1363.2,701.64,44310828,Neutral
2016-08-05,Tesla,855.65,228.38,220.09,1393.81,48630263,Bearish
2016-08-06,Amazon,1260.08,648.94,194.86,508.33,9708692,Bullish
2016-08-07,Microsoft,1231.33,1233.77,752.74,1210.65,507487,Neutral
2016-08-08,Meta,632.72,95.45,783.64,431.38,38202647,Neutral
2016-08-09,Tesla,736.8,722.41,326.2,650.63,11057772,Bullish
2016-08-10,Google,1070.51,614.08,332.55,1400.11,15348209,Bearish
2016-08-11,Meta,228.28,908.06,1419.63,1164.08,31169947,Bullish
2016-08-12,Google,632.51,202.57,142.28,970.29,1579449,Neutral
2016-08-13,Tesla,876.6,1250.88,113.59,1140.18,15796307,Bullish
2016-08-14,Google,380.19,667.83,1255.37,167.04,9118155,Bearish
2016-08-15,Google,137.68,1218.94,1255.66,601.31,31461670,Bearish
2016-08-16,Netflix,129.51,707.71,1340.69,335.91,1780401,Bullish
2016-08-17,Microsoft,1315.93,1271.51,756.24,948.19,37613201,Neutral
2016-08-18,Meta,423.16,863.32,1429.53,1044.43,6835938,Neutral
2016-08-19,Netflix,300.9,79.67,1443.57,55.02,49636682,Neutral
2016-08-20,Amazon,1219.25,1125.7,763.38,951.28,49207076,Bullish
2016-08-21,Apple,643.82,1235.97,925.37,1426.36,5258676,Bullish
2016-08-22,Meta,548.8,897.06,871.26,1316.66,34192805,Neutral
2016-08-23,Google,191.92,583.45,644.13,882.13,9932294,Neutral
2016-08-24,Netflix,412.95,653.15,882.29,147.72,18936286,Neutral
2016-08-25,Tesla,766.98,517.83,1286.69,176.49,45956784,Bullish
2016-08-26,Meta,1439.86,533.69,356.13,414.47,25681247,Neutral
2016-08-27,Netflix,190.48,573.55,633.27,1083.5,41805194,Bullish
2016-08-28,Apple,1448.31,1375.14,1295.56,791.38,35153821,Neutral
2016-08-29,Netflix,1479.84,938.37,463.84,116.45,29956341,Bearish
2016-08-30,Microsoft,452.55,895.37,371.41,763.7,25194584,Bullish
2016-08-31,Microsoft,989.17,321.13,312.71,219.48,23354937,Neutral
2016-09-01,Meta,1153.26,276.05,1163.6,432.15,1491553,Neutral
2016-09-02,Amazon,639.68,1310.85,248.45,1429.06,45067582,Bearish
2016-09-03,Google,742.26,640.84,67.92,1141.27,21971149,Bullish
2016-09-04,Netflix,512.71,1494.1,205.54,824.05,574180,Bearish
2016-09-05,Apple,995.48,208.45,142.85,759.07,27706403,Bullish
2016-09-06,Apple,752.42,733.89,361.38,286.03,25070947,Bullish
2016-09-07,Tesla,314.0,1207.87,1196.71,560.99,20249447,Bearish
2016-09-08,Apple,896.22,577.21,431.88,1391.07,24689654,Neutral
2016-09-09,Microsoft,1398.56,950.52,995.2,199.88,30353961,Neutral
2016-09-10,Google,344.98,898.74,1293.09,799.24,39647308,Neutral
2016-09-11,Netflix,1203.27,568.57,1162.9,220.36,25997388,Bearish
2016-09-12,Google,823.61,1388.02,1095.96,125.74,26474577,Bullish
2016-09-13,Microsoft,1229.15,514.57,1398.23,56.98,31446102,Bullish
2016-09-14,Netflix,872.77,1453.33,1086.25,589.43,45314423,Bearish
2016-09-15,Netflix,195.99,1226.61,149.39,215.35,3416858,Bullish
2016-09-16,Microsoft,496.32,764.07,507.62,342.29,25533890,Bearish
2016-09-17,Apple,1203.36,1485.82,1412.15,69.73,20644709,Neutral
2016-09-18,Meta,788.82,605.35,566.51,241.8,15455448,Neutral
2016-09-19,Tesla,918.36,1239.42,1447.41,998.06,36310136,Bearish
2016-09-20,Google,490.91,1136.06,1033.73,277.36,29610986,Neutral
2016-09-21,Microsoft,973.77,333.95,232.72,1135.44,14539731,Neutral
2016-09-22,Microsoft,82.57,976.21,1168.88,274.76,3866999,Neutral
2016-09-23,Tesla,264.87,289.16,340.49,176.15,21898914,Neutral
2016-09-24,Tesla,470.5,1174.8,510.41,224.0,7656461,Bullish
2016-09-25,Tesla,732.93,1360.43,581.08,1423.0,4416077,Bullish
2016-09-26,Amazon,424.38,1307.2,1085.76,932.75,34952214,Bearish
2016-09-27,Google,946.28,1123.82,174.47,127.02,2989569,Neutral
2016-09-28,Meta,1257.94,271.53,964.2,1211.44,13990983,Neutral
2016-09-29,Google,178.16,855.69,1243.09,728.28,25533471,Neutral
2016-09-30,Apple,493.52,1295.82,429.77,1392.03,12453299,Bearish
2016-10-01,Google,1001.85,663.06,1226.28,1090.1,35434324,Bearish
2016-10-02,Apple,937.68,452.03,1148.34,1201.38,41035706,Bullish
2016-10-03,Microsoft,1254.45,75.93,428.39,696.53,10921104,Bullish
2016-10-04,Tesla,1027.82,229.78,381.81,1363.69,8881746,Bullish
2016-10-05,Microsoft,1212.88,1186.23,231.61,1133.26,20321784,Bearish
2016-10-06,Netflix,68.06,1341.61,541.94,317.49,6554666,Bearish
2016-10-07,Amazon,238.26,807.02,725.39,492.41,40048711,Bearish
2016-10-08,Google,1269.52,370.67,1120.86,735.3,12546934,Bearish
2016-10-09,Tesla,934.57,1336.96,1159.47,1176.19,23240196,Bearish
2016-10-10,Apple,277.85,594.82,117.29,1275.0,36025563,Bullish
2016-10-11,Netflix,696.1,873.0,1145.71,1142.02,21783119,Bullish
2016-10-12,Amazon,760.12,1427.34,953.45,315.87,27355950,Bearish
2016-10-13,Meta,997.96,1498.02,857.94,251.81,630381,Neutral
2016-10-14,Amazon,998.83,1425.8,1426.14,459.75,7656092,Bullish
2016-10-15,Amazon,1179.57,353.48,652.31,451.65,4060874,Bullish
2016-10-16,Netflix,1478.64,347.27,88.79,1381.14,30712864,Bearish
2016-10-17,Netflix,810.18,498.65,538.47,1172.39,12478307,Neutral
2016-10-18,Tesla,1386.25,294.8,1175.42,847.26,6010291,Bullish
2016-10-19,Google,1097.21,60.51,900.59,915.28,31156254,Bearish
2016-10-20,Meta,1231.33,1113.71,452.91,1100.03,44111288,Neutral
2016-10-21,Meta,188.67,98.12,359.49,210.6,18733194,Bullish
2016-10-22,Google,363.15,157.08,168.54,1092.31,2366991,Bearish
2016-10-23,Netflix,365.81,1151.93,1422.68,1118.64,32752422,Bearish
2016-10-24,Netflix,920.19,983.15,1442.53,876.98,32401136,Neutral
2016-10-25,Microsoft,459.38,1435.15,455.24,1407.79,13004860,Bullish
2016-10-26,Tesla,333.56,1413.76,195.0,689.8,6977669,Neutral
2016-10-27,Google,1416.14,1099.31,1201.23,1281.38,14014080,Bullish
2016-10-28,Netflix,746.93,983.67,447.6,719.15,27803914,Neutral
2016-10-29,Meta,827.02,480.37,930.85,788.84,33972867,Bullish
2016-10-30,Netflix,728.56,174.14,103.46,350.54,5510287,Neutral
2016-10-31,Google,721.38,1193.46,520.59,1344.09,16937835,Bearish
2016-11-01,Apple,418.28,856.51,172.42,683.29,43119287,Bearish
2016-11-02,Amazon,514.33,1077.11,62.55,696.9,33941566,Bullish
2016-11-03,Apple,1301.94,76.6,1130.92,296.25,25513404,Bullish
2016-11-04,Netflix,1406.11,630.85,228.34,1334.97,16086295,Bearish
2016-11-05,Amazon,442.43,1153.72,52.66,1400.35,36090788,Neutral
2016-11-06,Microsoft,717.26,947.12,1270.54,188.68,5658424,Bullish
2016-11-07,Microsoft,310.54,900.85,55.97,1238.23,30087760,Neutral
2016-11-08,Microsoft,1195.76,1174.27,474.76,949.42,17902477,Bullish
2016-11-09,Amazon,1008.99,1350.3,606.58,694.81,44155216,Neutral
2016-11-10,Meta,1199.84,291.92,1358.05,620.95,9477939,Neutral
2016-11-11,Google,1430.12,331.57,1409.59,1089.75,3963077,Bullish
2016-11-12,Tesla,1227.69,696.41,1377.84,1238.53,14314451,Bearish
2016-11-13,Google,1149.17,123.88,1175.83,166.69,29267885,Neutral
2016-11-14,Tesla,94.16,1242.58,1064.82,787.7,1165694,Bearish
2016-11-15,Google,383.72,875.7,1439.98,651.01,15360134,Bearish
2016-11-16,Meta,1436.23,891.73,573.57,1019.46,35462206,Bearish
2016-11-17,Amazon,303.37,553.2,166.37,1227.19,6288765,Bullish
2016-11-18,Meta,1389.03,187.9,589.97,224.5,48605278,Bearish
2016-11-19,Netflix,807.83,1011.59,56.62,93.76,31597036,Bearish
2016-11-20,Microsoft,839.9,1134.68,528.7,1375.61,28223377,Neutral
2016-11-21,Amazon,1337.43,1430.97,623.72,1199.77,11647518,Bearish
2016-11-22,Netflix,221.28,209.89,473.83,1254.67,28901308,Bearish
2016-11-23,Meta,1316.4,173.12,887.82,967.5,27069144,Bearish
2016-11-24,Meta,679.43,1488.93,740.12,83.61,33321212,Bearish
2016-11-25,Apple,266.05,1518.38,941.46,879.31,46005790,Bearish
2016-11-26,Netflix,867.7,1384.83,585.93,433.63,41696472,Neutral
2016-11-27,Apple,175.97,1213.39,1216.49,1383.82,14951931,Bullish
2016-11-28,Microsoft,952.01,851.34,631.35,518.16,6559905,Neutral
2016-11-29,Tesla,1166.55,362.97,94.14,776.91,17859558,Bullish
2016-11-30,Apple,1263.61,465.8,337.85,534.39,11926495,Neutral
2016-12-01,Tesla,248.71,1275.64,787.84,452.08,47272501,Bullish
2016-12-02,Meta,819.68,963.85,991.66,246.72,38291044,Bullish
2016-12-03,Tesla,991.27,450.72,934.0,1478.19,49999394,Bullish
2016-12-04,Tesla,1310.92,588.21,673.39,510.36,20577283,Bearish
2016-12-05,Meta,1115.37,773.5,1281.27,145.08,4868488,Bullish
2016-12-06,Apple,592.37,1516.42,391.5,1005.7,44209072,Neutral
2016-12-07,Tesla,132.48,1084.0,621.59,386.37,40463922,Bullish
